order_id,orderrad_id,orderdatum,leveransdatum,produkt_sku,produktnamn,kategori,antal,pris_per_enhet,region,kundtyp,betalmetod,kund_id,leveransstatus,recension_text,recensionsdatum,betyg
ORD-2024-01275,ORD-2024-01275-1,2024-01-11,2024-01-15,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Vasteras,Privat,Kort,KND-67038,Levererad,Genomsnittlig kvalitet. Inget speciellt.,2024-01-17,3
ORD-2024-01276,ORD-2024-01276-1,2024-04-30,2024-05-02,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Stockholm,Privat,Mobilbetalning,KND-58691,levererad,,,
ORD-2024-01277,ORD-2024-01277-1,2024-03-29,2024-04-01,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,Malmö,Privat,Kort,KND-80307,Levererad,,,
ORD-2024-01278,ORD-2024-01278-1,19 augusti 2024,2024-08-22,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,ÖREBRO,PRIVAT,kort,KND-15984,Levererad,Väntade i över en vecka på leveransen. Oacceptabelt.,2024-08-31,1
ORD-2024-01279,ORD-2024-01279-1,2024-11-21,2024-11-25,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Uppsala,Privat,Kort,KND-11030,Levererad,"Smidigt att beställa, produkten kom snabbt och fungerar perfekt.",2024-12-04,5
ORD-2024-01280,ORD-2024-01280-1,30 januari 2024,2024-02-01,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Stockholm,Företag,Kort,KND-95971,Levererad,,,
ORD-2024-01281,ORD-2024-01281-1,2024-01-08,2024-01-10,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Göteborg,Privat,Faktura,KND-73075,Levererad,,,
ORD-2024-01282,ORD-2024-01282-1,2024-12-04,2024-12-07,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Göteborg,Privat,Kort,KND-19386,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-12-19,4
ORD-2024-01283,ORD-2024-01283-1,2024-12-14,2024-12-16,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Sthml,Privat,Kort,KND-14729,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-12-22,5
ORD-2024-01284,ORD-2024-01284-1,2024-12-23,2024-12-26,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Göteborg,Privat,Kort,KND-38689,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2025-01-01,5
ORD-2024-01285,ORD-2024-01285-1,2024-08-18,2024-08-20,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Göteborg,Privat,KORT,KND-31875,Levererad,,,
ORD-2024-01286,ORD-2024-01286-1,2024-12-18,2024-12-20,SKU-HS002,Headset Budget,Ljud,2,499.00,Göteborg,Företag,Invoice,KND-15152,Levererad,,,
ORD-2024-01286,ORD-2024-01286-2,2024-12-18,2024-12-20,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,Göteborg,Företag,faktura,KND-15152,Skickad,,,
ORD-2024-01286,ORD-2024-01286-3,2024-12-18,2024-12-20,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Göteborg,Företag,Faktura,KND-15152,Levererad,Okej produkt för pengarna.,22/12/2024,3
ORD-2024-01286,ORD-2024-01286-4,2024-12-18,2024-12-20,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,Göteborg,Företag,Faktura,KND-15152,Levererad,,,
ORD-2024-01286,ORD-2024-01286-5,2024-12-18,2024-12-20,SKU-SD002,Extern SSD 500GB,Lagring,2,699.00,Göteborg,Företag,Faktura,KND-15152,Levererad,Toppen! Exakt vad jag behövde.,2024-12-24,4
ORD-2024-01287,ORD-2024-01287-1,2024-02-09,2024-02-14,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,norrland,Konsument,Swish,KND-39052,LEVERERAD,"Fungerar utmärkt, inga problem alls.",2024-02-17,5
ORD-2024-01287,ORD-2024-01287-2,2024-02-09,2024-02-14,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,norrland,Privat,Swish,KND-39052,Levererad,Fantastisk produkt! Fungerar precis som utlovat.,2024-02-27,5
ORD-2024-01288,ORD-2024-01288-1,2024-01-21,2024-01-27,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,2,699.00,Norrland,Privat,Swish,KND-92865,Levererad,Väntade i över en vecka på leveransen. Oacceptabelt.,2024-02-01,1
ORD-2024-01289,ORD-2024-01289-1,2024-09-20,2024-09-24,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,,Privat,Swish,KND-97286,Levererad,,,
ORD-2024-01290,ORD-2024-01290-1,2024-07-07,2024-07-10,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,Stockholm,Företag,Faktura,KND-88606,Levererad,Snabb leverans och produkten är fantastisk!,2024-07-11,4
ORD-2024-01290,ORD-2024-01290-2,2024-07-07,2024-07-10,SKU-HS001,Headset Pro ANC,Ljud,3,1899.00,,b2b,Faktura,KND-88606,Levererad,"Förväntade mig mer för priset, men den duger.",2024-07-13,3
ORD-2024-01290,ORD-2024-01290-3,2024-07-07,2024-07-10,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,10,2499.00,,företag,Faktura,KND-88606,Levererad,Skärmen kom med repor på displayen. Mycket missnöjd.,2024-07-14,2
ORD-2024-01290,ORD-2024-01290-4,2024-07-07,2024-07-10,SKU-WC001,Webbkamera HD,Tillbehör,2,799.00,STHLM,Företag,Faktura,KND-88606,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-07-18,4
ORD-2024-01291,ORD-2024-01291-1,2024-09-25,2024-09-28,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Stockholm,Privat,Kort,KND-15261,Levererad,,,
ORD-2024-01292,ORD-2024-01292-1,2024-01-22,2024-01-24,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Stockholm,B2C,Kort,KND-30870,Levererad,Bästa tangentbordet jag haft. Rekommenderar!,2024-01-29,4
ORD-2024-01293,ORD-2024-01293-1,2024-10-06,2024/10/09,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,,Privat,Kort,KND-73676,Levererad,,,
ORD-2024-01294,ORD-2024-01294-1,2024-10-08,2024-10-10,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Stockholm,Privat,Visa,KND-81206,Levererad,,,
ORD-2024-01295,ORD-2024-01295-1,2024-03-15,2024-03-18,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Gbg,Privat,Swish,KND-25637,LEVERERAD,,,
ORD-2024-01295,ORD-2024-01295-2,15 mars 2024,2024-03-18,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Göteborg,b2c,swish,KND-25637,Levererad,Prisvärt och bra kvalitet. Kommer köpa igen.,2024-03-25,4
ORD-2024-01296,ORD-2024-01296-1,2024-10-20,2024-10-22,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Stockholm,Privat,Kort,KND-15810,Mottagen,,,
ORD-2024-01297,ORD-2024-01297-1,2024-11-12,2024-11-14,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Malmö,Privat,Visa,KND-49930,Levererad,"Helt okej, gör vad den ska.",2024-11-23,3
ORD-2024-01298,ORD-2024-01298-1,2024-01-13,2024-01-15,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,,Företag,Invoice,KND-33319,Mottagen,Okej produkt för pengarna.,2024-01-20,3
ORD-2024-01298,ORD-2024-01298-2,2024-01-13,2024-01-15,SKU-MS001,Trådlös Mus X1,Tillbehör,2,399.00,,Företag,Faktura,KND-33319,Skickad,,,
ORD-2024-01299,ORD-2024-01299-1,2024-09-23,2024-09-27,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,3,599.00,Västerås,Företag,,KND-73988,Levererad,Fantastisk produkt! Fungerar precis som utlovat.,2024-09-30,4
ORD-2024-01300,ORD-2024-01300-1,2024-11-24,2024-11-26,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Göteborg,Privat,Kort,KND-28443,Levererad,Riktigt nöjd! Använder den dagligen.,2024-12-09,4
ORD-2024-01301,ORD-2024-01301-1,2024-03-08,2024-03-11,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,Stockholm,Privat,Swish,KND-99884,Levererad,,,
ORD-2024-01301,ORD-2024-01301-2,2024-03-08,2024-03-11,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Stockholm,Privat,Mobilbetalning,KND-99884,LEVERERAD,Riktigt nöjd! Använder den dagligen.,2024-03-18,4
ORD-2024-01302,ORD-2024-01302-1,2024-01-29,2024-01-31,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Stockholm,Privat,Swish,KND-50776,Levererad,"Leverans på två dagar, imponerad!",2024-02-11,5
ORD-2024-01302,ORD-2024-01302-2,2024-01-29,2024-01-31,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Stockholm,Privat,Swish,KND-50776,Levererad,,,
ORD-2024-01090,ORD-2024-01090-1,2024-05-11,2024-05-13,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,,Privat,Swish,KND-57801,Levererad,,,
ORD-2024-01302,ORD-2024-01302-3,2024-01-29,2024-01-31,SKU-HS002,Headset Budget,Ljud,1,499:-,Stockholm,privat,Swish,KND-50776,Levererad,Genomsnittlig kvalitet. Inget speciellt.,2024-02-09,3
ORD-2024-01303,ORD-2024-01303-1,2024-10-16,2024-10-18,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Stockholm,Konsument,Kort,KND-12672,Mottagen,Bästa tangentbordet jag haft. Rekommenderar!,2024-11-01,4
ORD-2024-01304,ORD-2024-01304-1,2024-05-26,2024-05-29,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Orebro,Privat,Faktura,KND-99489,Retur,Toppen! Exakt vad jag behövde.,2024-06-02,5
ORD-2024-01305,ORD-2024-01305-1,2024-01-20,2024-01-22,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,2,2499.00,göteborg,företag,Kort,KND-48674,Levererad,Toppen! Exakt vad jag behövde.,2024-02-02,5
ORD-2024-01305,ORD-2024-01305-2,2024-01-20,2024-01-22,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,3,1299.00,göteborg,Företag,KORT,KND-48674,Levererad,,,
ORD-2024-01305,ORD-2024-01305-3,2024-01-20,2024-01-22,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,2,4999.00,göteborg,Firma,Kort,KND-48674,LEVERERAD,Fantastisk produkt! Fungerar precis som utlovat.,2024-01-26,5
ORD-2024-01305,ORD-2024-01305-4,20 januari 2024,2024-01-22,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Göteborg,företag,Kort,KND-48674,Levererad,,,
ORD-2024-01306,ORD-2024-01306-1,2024-05-31,2024-06-03,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,Göteborg,Privat,Kort,KND-61243,Levererad,,,
ORD-2024-01307,ORD-2024-01307-1,2024-10-23,2024-10-25,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Malmö,privat,Kort,KND-80889,Levererad,Genomsnittlig kvalitet. Inget speciellt.,2024-11-01,3
ORD-2024-01308,ORD-2024-01308-1,2024-09-07,2024-09-04,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Västerås,Företag,Faktura,KND-58877,Levererad,Standard. Inget att klaga på direkt.,2024-09-25,3
ORD-2024-01308,ORD-2024-01308-2,07/09/2024,2024-09-11,SKU-SD001,Extern SSD 1TB,Lagring,5,1199.00,Västerås,Firma,,KND-58877,Levererad,Bra pris och hög kvalitet. Nöjd kund!,2024-09-16,4
ORD-2024-01309,ORD-2024-01309-1,2024-09-15,2024-09-17,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1st,4999.00,Gbg,Privat,Swish,KND-17353,Levererad,,,
ORD-2024-01310,ORD-2024-01310-1,2024-03-12,2024-03-14,SKU-SD002,Extern SSD 500GB,Lagring,1,699:-,Stockholm,Privat,Swish,KND-39263,Levererad,,,
ORD-2024-01311,ORD-2024-01311-1,2024-05-01,2024-05-03,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Göteborg,Privat,swish,KND-17282,Levererad,Prisvärt och bra kvalitet. Kommer köpa igen.,2024-05-09,5
ORD-2024-01312,ORD-2024-01312-1,2024-05-12,2024-05-07,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Stockholm,Privat,Kort,KND-58960,Levererad,Kan varmt rekommendera denna produkt.,2024-05-24,4
ORD-2024-01312,ORD-2024-01312-2,2024-05-12,2024-05-14,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Stockholm,Privat,Kort,KND-58960,Levererad,,,
ORD-2024-01313,ORD-2024-01313-1,2024-05-12,2024-05-15,SKU-HS002,Headset Budget,Ljud,1,499.00,Stockholm,Företag,Faktura,KND-36798,Levererad,,,
ORD-2024-01313,ORD-2024-01313-2,2024-05-12,2024-05-15,SKU-SD002,Extern SSD 500GB,Lagring,2,699.00,Stockholm,Företag,Faktura,KND-36798,Levererad,,,
ORD-2024-01313,ORD-2024-01313-3,2024-05-12,2024-05-15,SKU-HS002,Headset Budget,Ljud,3,499.00,Stockholm,Företag,Invoice,KND-36798,Levererad,,,
ORD-2024-01314,ORD-2024-01314-1,2024-08-01,2024-08-03,SKU-SD001,Extern SSD 1TB,Lagring,3,1199.00,Stockholm,Företag,Kort,KND-21166,Levererad,,,
ORD-2024-01314,ORD-2024-01314-2,2024-08-01,2024-08-03,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,två,599.00,Stockholm,b2b,Kort,KND-21166,Levererad,Bra pris och hög kvalitet. Nöjd kund!,2024-08-04,5
ORD-2024-01314,ORD-2024-01314-3,2024-08-01,2024-08-03,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Stockholm,b2b,Kort,KND-21166,LEVERERAD,,,
ORD-2024-01314,ORD-2024-01314-4,2024-08-01,2024-08-03,SKU-LP003,Laptop Gaming X,Datorer,2,18999.00,Stockholm,Företag,Kort,KND-21166,LEVERERAD,,,
ORD-2024-01314,ORD-2024-01314-5,2024-08-01,2024-08-03,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Stockholm,Företag,,KND-21166,Levererad,Prisvärt och bra kvalitet. Kommer köpa igen.,2024-08-11,4
ORD-2024-01315,ORD-2024-01315-1,2024-06-17,2024-06-20,SKU-HS002,Headset Budget,Ljud,1,499.00,Malmö,Företag,Faktura,KND-14903,Levererad,,,
ORD-2024-01315,ORD-2024-01315-2,2024-06-17,2024-06-20,SKU-MS001,Trådlös Mus X1,Tillbehör,3,399.00,Malmö,Företag,Faktura,KND-14903,levererad,Super! Kommer definitivt handla här igen.,2024-07-02,4
ORD-2024-01316,ORD-2024-01316-1,2024-12-22,2024/12/26,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Örebro,Privat,KORT,KND-38499,Levererad,,,
ORD-2024-01317,ORD-2024-01317-1,2024-01-26,2024-01-29,SKU-LP003,Laptop Gaming X,Datorer,1 st,18999.00,Stockholm,Privat,Swish,KND-56729,Levererad,Toppen! Exakt vad jag behövde.,30 januari 2024,4
ORD-2024-01318,ORD-2024-01318-1,2024-05-11,2024-05-15,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Linköping,Privat,Kort,KND-64365,Under transport,,,
ORD-2024-01319,ORD-2024-01319-1,2024-11-30,2024-12-02,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Stockholm,Privat,Faktura,KND-93961,LEVERERAD,,,
ORD-2024-01319,ORD-2024-01319-2,2024-11-30,2024-12-02,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,stockholm,Privat,Faktura,KND-93961,Levererad,Helt underbar kvalitet för pengarna.,2024-12-08,5
ORD-2024-01320,ORD-2024-01320-1,11 maj 2024,2024-05-14,SKU-SD002,Extern SSD 500GB,Lagring,2,699.00,Göteborg,Företag,Faktura,KND-72161,LEVERERAD,Överträffade mina förväntningar. 5 av 5!,2024-05-23,4
ORD-2024-01321,ORD-2024-01321-1,2024-10-12,"October 15, 2024",SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Stockholm,Privat,Kort,KND-47773,levererad,,,
ORD-2024-01322,ORD-2024-01322-1,2024-04-09,2024-04-11,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,Stockholm,Företag,Faktura,KND-21789,levererad,,,
ORD-2024-01323,ORD-2024-01323-1,2024-06-22,2024-06-24,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,Göteborg,Privat,Kort,KND-51984,Levererad,,,
ORD-2024-01324,ORD-2024-01324-1,2024-10-16,2024-10-18,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Göteborg,Företag,,KND-51631,Levererad,,,
ORD-2024-01324,ORD-2024-01324-2,2024-10-16,2024-10-18,SKU-LP002,Laptop Budget 14,Datorer,3,7999.00,Göteborg,Företag,Faktura,KND-51631,Levererad,,,
ORD-2024-01325,ORD-2024-01325-1,2024-09-12,2024-09-16,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,Örebro,b2c,Kort,KND-23404,Levererad,Helt underbar kvalitet för pengarna.,2024-09-18,4
ORD-2024-01325,ORD-2024-01325-2,2024-09-12,2024-09-16,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Örebro,Privat,Kort,KND-23404,Levererad,Okej produkt för pengarna.,2024-09-30,3
ORD-2024-01326,ORD-2024-01326-1,2024-05-27,2024-05-29,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,3,599.00,,Företag,Faktura,KND-26798,Under transport,,,
ORD-2024-01326,ORD-2024-01326-2,2024-05-27,2024-05-29,SKU-LP002,Laptop Budget 14,Datorer,2,7999.00,Malmö,Företag,,KND-26798,under transport,,,
ORD-2024-01327,ORD-2024-01327-1,2024-01-27,2024-01-29,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Gbg,Privat,Kort,KND-56042,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024/02/09,5
ORD-2024-01328,ORD-2024-01328-1,2024-06-27,2024-06-30,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Stockholm,privat,Swish,KND-34127,Mottagen,,,
ORD-2024-01329,ORD-2024-01329-1,2024-03-08,2024-03-10,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,STOCKHOLM,Privat,Swish,KND-84707,Levererad,Toppen! Exakt vad jag behövde.,2024-03-16,4
ORD-2024-01330,ORD-2024-01330-1,2024-10-07,2024-10-10,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Malmö,Privat,Faktura,KND-27328,Levererad,,,
ORD-2024-01331,ORD-2024-01331-1,2024-05-31,2024-06-04,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Linköping,Företag,,KND-35492,Levererad,Toppen! Exakt vad jag behövde.,2024-06-11,5
ORD-2024-01331,ORD-2024-01331-2,2024-05-31,2024-06-04,SKU-HB001,USB-C Hub 7-port,Tillbehör,10,549.00,Linköping,B2B,Faktura,KND-35492,Levererad,"Leveransen tog lite längre än utlovat, men produkten är ok.",2024-06-13,3
ORD-2024-01332,ORD-2024-01332-1,2024-05-25,2024-05-28,SKU-WC001,Webbkamera HD,Tillbehör,3,799.00,Göteborg,Företag,Faktura,KND-60447,,,,
ORD-2024-01332,ORD-2024-01332-2,2024-05-25,2024-05-28,SKU-LP003,Laptop Gaming X,Datorer,5,18999.00,Göteborg,Företag,Faktura,KND-60447,Levererad,Varken bra eller dåligt. Fungerar.,2024-06-05,3
ORD-2024-01332,ORD-2024-01332-3,2024-05-25,2024-05-28,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,GÖTEBORG,Företag,Faktura,KND-60447,Levererad,Prisvärt och bra kvalitet. Kommer köpa igen.,2024-06-05,4
ORD-2024-01333,ORD-2024-01333-1,2024-09-08,2024-09-11,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Stockholm,Företag,Faktura,KND-93952,Levererad,"Den funkar. Inte mer, inte mindre.",2024-09-13,3
ORD-2024-01333,ORD-2024-01333-2,2024-09-08,2024-09-11,SKU-SD001,Extern SSD 1TB,Lagring,1 st,1199.00,Stockholm,Företag,Faktura,KND-93952,levererad,Genomsnittlig kvalitet. Inget speciellt.,2024-09-16,3
ORD-2024-01333,ORD-2024-01333-3,2024-09-08,2024-09-11,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Stockholm,Företag,Faktura,KND-93952,levererad,,,
ORD-2024-01333,ORD-2024-01333-4,2024-09-08,2024-09-11,SKU-WC001,Webbkamera HD,Tillbehör,3,799.00,Stockholm,Företag,Faktura,KND-93952,,,,
ORD-2024-01334,ORD-2024-01334-1,2024-07-03,2024-07-05,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Stockholm,Privat,Swish,KND-17505,Levererad,Bra pris och hög kvalitet. Nöjd kund!,2024-07-15,4
ORD-2024-01335,ORD-2024-01335-1,2024-02-02,2024-02-05,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,Västerås,Privat,KORT,KND-83076,Retur,Standard. Inget att klaga på direkt.,2024-02-07,3
ORD-2024-01335,ORD-2024-01335-2,2024-02-02,2024-02-05,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,västerås,Privat,Kort,KND-83076,Retur,Leveransen tog alldeles för lång tid.,2024-02-06,1
ORD-2024-01336,ORD-2024-01336-1,2024-05-07,2024-05-10,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Västerås,b2c,Kort,KND-61896,Skickad,Stämmer inte överens med produktbeskrivningen.,2024-05-21,2
ORD-2024-01336,ORD-2024-01336-2,2024-05-07,2024-05-10,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Västerås,Privat,Mastercard,KND-61896,Levererad,Överträffade mina förväntningar. 5 av 5!,13 maj 2024,5
ORD-2024-01337,ORD-2024-01337-1,2024-03-23,2024-03-25,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Stockholm,Privat,Swish,KND-78684,Levererad,,,
ORD-2024-01338,ORD-2024-01338-1,2024-09-11,2024-09-14,SKU-SD001,Extern SSD 1TB,Lagring,"""1""",1199.00,Malmö,Privat,Faktura,KND-13610,Levererad,,,
ORD-2024-01338,ORD-2024-01338-2,2024-09-11,2024-09-14,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Malmö,Privat,FAKTURA,KND-13610,Levererad,,,
ORD-2024-01338,ORD-2024-01338-3,2024-09-11,2024-09-14,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,malmö,Privat,Faktura,KND-13610,Levererad,"Förväntade mig mer för priset, men den duger.",2024-09-26,3
ORD-2024-01339,ORD-2024-01339-1,2024-07-22,2024-07-24,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Malmö,Privat,Kort,KND-46111,Mottagen,Super! Kommer definitivt handla här igen.,2024-08-05,5
ORD-2024-01340,ORD-2024-01340-1,2024-07-25,2024-07-28,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Örebro,Privat,Kort,KND-29003,LEVERERAD,Snabb leverans och produkten är fantastisk!,2024-08-04,5
ORD-2024-01340,ORD-2024-01340-2,2024-07-25,2024-07-28,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,,Konsument,kort,KND-29003,Levererad,,,
ORD-2024-01340,ORD-2024-01340-3,2024-07-25,2024-07-28,SKU-SD001,Extern SSD 1TB,Lagring,2,1199.00,Örebro,Privat,Kort,KND-29003,Levererad,Bra pris och hög kvalitet. Nöjd kund!,2024-08-04,4
ORD-2024-01341,ORD-2024-01341-1,2024-09-26,"September 29, 2024",SKU-MS001,Trådlös Mus X1,Tillbehör,3,399.00,Stockholm,Företag,Faktura,KND-31747,Levererad,,,
ORD-2024-01341,ORD-2024-01341-2,2024-09-26,29 september 2024,SKU-MS001,Trådlös Mus X1,Tillbehör,10,399.00,STHLM,Företag,Invoice,KND-31747,Levererad,,,
ORD-2024-01341,ORD-2024-01341-3,2024-09-26,2024-09-29,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Stockholm,Företag,FAKTURA,KND-31747,,,,
ORD-2024-01342,ORD-2024-01342-1,2024-12-09,2024-12-11,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Sthml,Privat,faktura,KND-28239,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-12-12,4
ORD-2024-01343,ORD-2024-01343-1,2024-11-14,2024-11-16,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Stockholm,Privat,Kort,KND-77924,Levererad,Riktigt nöjd! Använder den dagligen.,2024-11-24,5
ORD-2024-01343,ORD-2024-01343-2,2024-11-14,2024-11-16,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Stockholm,Privat,Kort,KND-77924,Levererad,,,
ORD-2024-01344,ORD-2024-01344-1,2024-03-03,2024-03-06,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,Uppsala,Företag,Kort,KND-18584,Levererad,,,
ORD-2024-01344,ORD-2024-01344-2,2024-03-03,2024-03-06,SKU-HB001,USB-C Hub 7-port,Tillbehör,3,549.00,Uppsala,Företag,Kort,KND-18584,Levererad,"Fungerar utmärkt, inga problem alls.",2024-03-18,4
ORD-2024-01344,ORD-2024-01344-3,2024-03-03,2024-03-06,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Uppsala,Företag,Mastercard,KND-18584,Levererad,,,
ORD-2024-01344,ORD-2024-01344-4,2024-03-03,2024/03/06,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1 st,1299.00,Uppsala,B2B,Visa,KND-18584,Levererad,,,
ORD-2024-01345,ORD-2024-01345-1,2024-07-03,2024-07-06,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,"""3""",5999.00,Sthml,Företag,Faktura,KND-86735,Levererad,"Leveransen tog lite längre än utlovat, men produkten är ok.",2024-07-16,3
ORD-2024-01345,ORD-2024-01345-2,2024-07-03,2024-07-06,SKU-WC001,Webbkamera HD,Tillbehör,2,799.00,Stockholm,Företag,Faktura,KND-86735,Levererad,,,
ORD-2024-01345,ORD-2024-01345-3,2024-07-03,2024/07/06,SKU-SP001,Bluetooth-högtalare,Ljud,3,899.00,Stockholm,företag,Faktura,KND-86735,Levererad,Inte alls nöjd. Kommer inte handla här igen.,2024-07-17,1
ORD-2024-01346,ORD-2024-01346-1,2024-01-19,2024-01-21,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Stockholm,Privat,Faktura,KND-71465,Levererad,Kan varmt rekommendera denna produkt.,2024-02-02,5
ORD-2024-01347,ORD-2024-01347-1,12/11/2024,2024-11-15,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Stockholm,B2C,Kort,KND-66220,Under transport,,,
ORD-2024-01348,ORD-2024-01348-1,2024-11-17,2024-11-20,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,2,2499.00,Linköping,Privat,Kreditkort,KND-52026,Retur,Fantastisk produkt! Fungerar precis som utlovat.,2024-12-03,5
ORD-2024-01349,ORD-2024-01349-1,2024-08-07,2024-08-10,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Västerås,Privat,Kort,KND-22711,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-08-19,4
